1.106562018969709849e+00 1.000051564880766602e-01 2.306105175449387978e+00 1.000000001114536990e-01 1.299055007029286113e+00 1.187149245731671687e+00 1.000355964710226836e-01 4.592698666561051191e+00 1.108389133177999364e+00 1.000000000103413028e-01
1.000000007381043193e-01 2.100015716375897679e+00 1.000000003444332514e-01 1.000937317238750207e-01 1.000000004092850697e-01 1.000000004916698354e-01 2.099862383374687003e+00 1.000122117368743430e-01 1.100015954304818022e+00 1.000000005003551934e-01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
1.000000000223135593e-01 1.000000000162687003e-01 1.000000000169925102e-01 1.100000384990701630e+00 1.000000000128661998e-01 1.000000000155004537e-01 1.000000000154779578e-01 1.000000000119140864e-01 2.100000836447771135e+00 2.099998778450194337e+00
1.000000000182660609e-01 1.000000000133079714e-01 1.000000000085131818e-01 1.100464586707945891e+00 1.000000000105279868e-01 1.000000000126824440e-01 1.000189854259694588e-01 2.099516427770972360e+00 1.000000000189048971e-01 1.000000000129098593e-01
1.000025089164848224e-01 1.000027720591050440e-01 4.258821527575506138e+00 1.162454762123673602e+00 1.000053779889597677e-01 1.000000000055387556e-01 3.455210780872429055e+00 1.523502206800482872e+00 1.000000000082180568e-01 1.000000636496014839e-01
1.000000000068381328e-01 1.000653334560658025e-01 1.000000000031834868e-01 1.100000097012887146e+00 1.000000000039412279e-01 1.099999841841310833e+00 2.099926457728512386e+00 1.000082699353290749e-01 1.000000000070798700e-01 1.000000000048522214e-01
1.100000147714079057e+00 1.100000196664745689e+00 3.197928070604755479e+00 1.000000000120568333e-01 1.100000071590863548e+00 1.000000000100231823e-01 3.002023607409980865e+00 1.000000000076977924e-01 1.000000000149219720e-01 1.000479059708761359e-01
1.000000000922702248e-01 1.100001336926550000e+00 2.100001807371508988e+00 1.100001112470255560e+00 1.000001515459524176e-01 1.099998040463379567e+00 1.099997589819192489e+00 1.099999961151279626e+00 1.000000000947360579e-01 1.000000000648755688e-01
1.000060721343086489e-01 1.000064225126207074e-01 1.000204507652122793e-01 1.000281175959822078e-01 2.275442196663664429e+00 1.084179794466385349e+00 2.940310202265511652e+00 1.000105173347251020e-01 1.099995322463414027e+00 1.100000903798175944e+00
1.000047568772022277e-01 1.000049752622254456e-01 1.000042240368532037e-01 1.000049357135377875e-01 1.000000004850865321e-01 1.000000000002866790e-01 1.000096070293016864e-01 4.099964141342473667e+00 1.000000000004312856e-01 1.000073592526011662e-01
1.000000000062101074e-01 1.000000000045250664e-01 1.000000000028872654e-01 1.000000000051882165e-01 1.099999918489076300e+00 1.000000000043120979e-01 1.000000000042995940e-01 1.000000000033140629e-01 1.100000081475800862e+00 1.000000000043867465e-01
1.000000000029001440e-01 1.100309324977306602e+00 1.245229511030690572e+00 1.000000000070209172e-01 1.000012258982618946e-01 1.000000000056071731e-01 3.099689423366189800e+00 1.000000119152582578e-01 1.000000000029999253e-01 1.954770502793765852e+00
1.099999984199044656e+00 1.099999859507189592e+00 1.100023172432564644e+00 1.000000000155094881e-01 1.099976983778349515e+00 1.000000000125732258e-01 1.000000000125337851e-01 1.000000000107168496e-01 1.000000000187283994e-01 1.000000000127899968e-01
1.000039852576084937e-01 1.205744946068304735e+00 1.000035388116195384e-01 1.204785456644046793e+00 1.000000004080876664e-01 1.000000000022088636e-01 2.761784564972031841e+00 1.227677507830533532e+00 1.000000000032932185e-01 1.000000000022653462e-01
1.839244717181441224e+00 1.099999761107549379e+00 1.000000000051260995e-01 1.211149211120852165e+00 1.000033960305426045e-01 1.000000016704944428e-01 1.000000000076308182e-01 2.249602780789143441e+00 1.000000000113996645e-01 1.100000132075820369e+00
1.000000000114021903e-01 1.000000006645033052e-01 4.001879575294669422e+00 1.000000000095184333e-01 1.196582561057530691e+00 1.000000000079183243e-01 1.000018619595060276e-01 1.000000000060764643e-01 1.000000000117962362e-01 1.101536000977078267e+00
1.100000369869833072e+00 1.000000000155885499e-01 1.100000180134831140e+00 1.099998662371360014e+00 1.100000011139190548e+00 1.000000000148383167e-01 1.000000000150720325e-01 1.000000000114135285e-01 1.000000000220866159e-01 2.100000776405786862e+00
1.000037593476729714e-01 1.000039304976212962e-01 1.000033382169807084e-01 1.000038995214195120e-01 1.000000003859008446e-01 1.000334085052019539e-01 2.645398413706476326e+00 2.554553167621624876e+00 2.100000064745149331e+00 1.000000174519523610e-01
1.000000000031707748e-01 1.000000000023099356e-01 1.000000000014742291e-01 1.000000000026503716e-01 1.000000000018261281e-01 1.000000000022012586e-01 1.000000000021951940e-01 1.099999958868228545e+00 1.000000000032786884e-01 1.100000041112665139e+00
1.000000000031678743e-01 1.000000000023095470e-01 1.794110671945171154e+00 1.000000000026498165e-01 1.405889328035090147e+00 1.000000000022026880e-01 1.000000000021966651e-01 1.000000000016919577e-01 1.000000000032804509e-01 1.000000000022399499e-01
1.000000000069884987e-01 1.100000090253408169e+00 2.100000094960312147e+00 1.099986160563626081e+00 1.000000000040364295e-01 1.000000000048971438e-01 1.000135996419686674e-01 1.000000000037918890e-01 1.100000054556029117e+00 1.000000000049424825e-01
1.000090577506902723e-01 1.400091054975126426e+00 1.000239523835742550e-01 1.000094217409129016e-01 1.000000009331587919e-01 1.099969864674761100e+00 1.000180866161434062e-01 1.799864939800046137e+00 2.099999324566930614e+00 1.000142965586567623e-01
1.000000000594798155e-01 1.000000000431972846e-01 1.000000000275908935e-01 1.000000000495366997e-01 1.000000000341854239e-01 1.000000000411784828e-01 1.099996683912964679e+00 1.000000000316352000e-01 2.100003315758335987e+00 1.000000000418960477e-01
1.000000000320264704e-01 1.000000000233560726e-01 1.227486881194452817e+00 1.000000000267728395e-01 1.000702845283911874e-01 1.100000300182886415e+00 9.725138104191211053e-01 1.000000000170927356e-01 1.000000000331351252e-01 2.099928723542765052e+00
2.297386230553082331e+00 1.201675294666719740e+00 3.404138392793960577e+00 1.000033438164540794e-01 1.000342895139129801e-01 1.100000218654167305e+00 2.496756565618668322e+00 1.000055829598185952e-01 1.000000000187125093e-01 1.000000814045032549e-01
6.099987242229650164e+00 1.000132649386378664e-01 1.000000000052100879e-01 1.000014026695804220e-01 1.000000001156335222e-01 1.000000221409245577e-01 1.099999378811390427e+00 1.000000000073908712e-01 2.099998689073674374e+00 1.000000000079074858e-01
1.000000176556610082e-01 1.100001020869768587e+00 1.000000000326135424e-01 1.000000000584444632e-01 3.151208777185404486e+00 1.000000000489647128e-01 1.048794904635427905e+00 1.099995279390916902e+00 1.000000000723433868e-01 1.000000000504552150e-01
3.099916508792939229e+00 1.000119083975849477e-01 1.000101162156612766e-01 1.000160784613925158e-01 1.000000011597341060e-01 1.000000000002534972e-01 1.000247798560516543e-01 1.000206071156835158e-01 1.000000000003897077e-01 1.000000000003092027e-01
1.250628235922306652e+00 1.000058740092822362e-01 2.317090276790864767e+00 1.257374441515469954e+00 2.041384565048111277e+00 3.248938833323169018e+00 1.484533252094087485e+00 1.000097162037307114e-01 1.000102094792811591e-01 1.000245956136967956e-01
1.000000176393555790e-01 1.100001020840766008e+00 1.000000000326127930e-01 1.000000000584430615e-01 3.151148932897941624e+00 1.000000000489635749e-01 1.048854749080105897e+00 1.099995279279015747e+00 1.000000000723416937e-01 1.000000000504543129e-01
1.000000000043958920e-01 1.000001588854270568e-01 3.357287765864036544e+00 1.099999963903276923e+00 2.842679795167752044e+00 1.000000000030645125e-01 1.000295636028013940e-01 1.000000004575062745e-01 1.000000000045445647e-01 1.000027521071947811e-01
1.000000000181435755e-01 1.107217451894083826e+00 1.219545599880454079e+00 1.000294922402595460e-01 4.835544524638481612e+00 1.100000120145030014e+00 2.237662283862860590e+00 1.000000000171140102e-01 1.100000209007389929e+00 1.000003182961836379e-01
1.101647478835710015e+00 2.091760208515368813e+00 1.224553475687152782e+00 1.000000627359930033e-01 1.978571288464427314e+00 1.101149925163912968e+00 1.101147750438285611e+00 1.000000400804165052e-01 1.000000776509356454e-01 1.101169692427798052e+00
1.000000000046378373e-01 1.335775551472475842e+00 1.000194241284579622e-01 1.000041739133791796e-01 1.000000861724351375e-01 1.000000000408770295e-01 1.099999903413982683e+00 4.863747973575060612e+00 1.000000000047975290e-01 2.100452887273896341e+00
1.000044818756479353e-01 2.403255152840419129e+00 1.364125917996033666e+00 2.394874101215352713e+00 1.962095786029112832e+00 1.100000147288060059e+00 1.375636650758709889e+00 1.000077619734329043e-01 1.000000000137964279e-01 1.000000000094353886e-01
1.100000314167357329e+00 1.000000001108692221e-01 1.099991409033236556e+00 1.000000001270335281e-01 1.100000959815220281e+00 1.000000001056638027e-01 1.100002025973969344e+00 1.000000000811703815e-01 1.100001214087901635e+00 2.100004076497579142e+00
1.000000005749308585e-01 1.100000401223874213e+00 3.524330181737185708e+00 3.099991319105755760e+00 1.675197101842449410e+00 1.100450976205290310e+00 1.000000000203098705e-01 1.000000359783783932e-01 1.000000000303270936e-01 1.000299832814988549e-01
1.000000000014978352e-01 1.000000000010916601e-01 1.099966922560236426e+00 1.000000000012520457e-01 1.000000000008646334e-01 1.000000000010411866e-01 1.000000000010375228e-01 1.000000000007993245e-01 1.000000000015495993e-01 1.000330774306297937e-01
